"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
270357,"Influenza - Avian","H5N8 HPAI",46.499356,19.780944,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-09","2020-04-16","2020-04-09","Domestic,Unspecified bird","OIE",,
270356,"Influenza - Avian","H5N8 HPAI",46.44905,19.8054,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-09","2020-04-16","2020-04-09","Domestic,Unspecified bird","OIE",,
270355,"Influenza - Avian","H5N8 HPAI",46.675319,19.503534,"Bócsa","Hungary","Europe","Bócsa, Hungary, Europe","2020-04-09","2020-04-16","2020-04-09","Domestic,Unspecified bird","OIE",,
270354,"Influenza - Avian","H5N8 HPAI",46.591673,19.495315,"Bócsa","Hungary","Europe","Bócsa, Hungary, Europe","2020-04-09","2020-04-16","2020-04-09","Domestic,Unspecified bird","OIE",,
270353,"Influenza - Avian","H5N8 HPAI",46.34587,19.40784,"Kunfehértó","Hungary","Europe","Kunfehértó, Hungary, Europe","2020-04-09","2020-04-16","2020-04-09","Domestic,Unspecified bird","OIE",,
270352,"Influenza - Avian","H5N8 HPAI",46.34457,19.40556,"Kunfehértó","Hungary","Europe","Kunfehértó, Hungary, Europe","2020-04-09","2020-04-16","2020-04-09","Domestic,Unspecified bird","OIE",,
270351,"Influenza - Avian","H5N8 HPAI",46.46897,19.84236,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270350,"Influenza - Avian","H5N8 HPAI",46.59776,19.80446,"Pet fiszállás","Hungary","Europe","Pet fiszállás, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270349,"Influenza - Avian","H5N8 HPAI",46.448339,19.768343,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270348,"Influenza - Avian","H5N8 HPAI",46.50638,19.78172,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270347,"Influenza - Avian","H5N8 HPAI",46.4982,19.6534,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270346,"Influenza - Avian","H5N8 HPAI",46.588129,19.798864,"Jászszentlászló","Hungary","Europe","Jászszentlászló, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270345,"Influenza - Avian","H5N8 HPAI",46.43887,19.603,"Kiskunhalas","Hungary","Europe","Kiskunhalas, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270344,"Influenza - Avian","H5N8 HPAI",46.5229,19.71635,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270343,"Influenza - Avian","H5N8 HPAI",46.50073,19.7877,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270342,"Influenza - Avian","H5N8 HPAI",46.426789,19.448212,"Kiskunhalas","Hungary","Europe","Kiskunhalas, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270341,"Influenza - Avian","H5N8 HPAI",46.45024,19.70384,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270340,"Influenza - Avian","H5N8 HPAI",46.395749,19.67597,"Zsana","Hungary","Europe","Zsana, Hungary, Europe","2020-04-08","2020-04-16","2020-04-08","Domestic,Unspecified bird","OIE",,
270339,"Influenza - Avian","H5N8 HPAI",46.40123,19.73661,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-07","2020-04-16","2020-04-07","Domestic,Unspecified bird","OIE",,
270338,"Influenza - Avian","H5N8 HPAI",46.682057,19.49982,"Bócsa","Hungary","Europe","Bócsa, Hungary, Europe","2020-04-07","2020-04-16","2020-04-07","Domestic,Unspecified bird","OIE",,
270337,"Influenza - Avian","H5N8 HPAI",46.3471,19.402476,"Kunfehértó","Hungary","Europe","Kunfehértó, Hungary, Europe","2020-04-07","2020-04-16","2020-04-07","Domestic,Unspecified bird","OIE",,
270336,"Influenza - Avian","H5N8 HPAI",46.38582,19.87797,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270335,"Influenza - Avian","H5N8 HPAI",46.48499,19.79693,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270334,"Influenza - Avian","H5N8 HPAI",46.46817,19.81632,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270333,"Influenza - Avian","H5N8 HPAI",46.536629,19.488942,"Tázlár","Hungary","Europe","Tázlár, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270332,"Influenza - Avian","H5N8 HPAI",46.494599,19.784372,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270331,"Influenza - Avian","H5N8 HPAI",46.616,19.66512,"Móricgát","Hungary","Europe","Móricgát, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270330,"Influenza - Avian","H5N8 HPAI",46.606053,19.788634,"Kiskunfélegyháza","Hungary","Europe","Kiskunfélegyháza, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270329,"Influenza - Avian","H5N8 HPAI",46.494599,19.784372,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270328,"Influenza - Avian","H5N8 HPAI",46.493294,19.689126,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270327,"Influenza - Avian","H5N8 HPAI",46.518974,19.785285,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270326,"Influenza - Avian","H5N8 HPAI",46.60658,19.53464,"Bócsa","Hungary","Europe","Bócsa, Hungary, Europe","2020-04-06","2020-04-16","2020-04-06","Domestic,Unspecified bird","OIE",,
270325,"Influenza - Avian","H5N8 HPAI",46.47344,19.74689,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-05","2020-04-16","2020-04-05","Domestic,Unspecified bird","OIE",,
270324,"Influenza - Avian","H5N8 HPAI",46.43408,19.837544,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-05","2020-04-16","2020-04-05","Domestic,Unspecified bird","OIE",,
270323,"Influenza - Avian","H5N8 HPAI",46.515845,19.670456,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-05","2020-04-16","2020-04-05","Domestic,Unspecified bird","OIE",,
270322,"Influenza - Avian","H5N8 HPAI",46.49795,19.77742,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-04","2020-04-16","2020-04-04","Domestic,Unspecified bird","OIE",,
270321,"Influenza - Avian","H5N8 HPAI",46.4043,19.73591,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-04","2020-04-16","2020-04-04","Domestic,Unspecified bird","OIE",,
270320,"Influenza - Avian","H5N8 HPAI",46.416,19.6807,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-04","2020-04-16","2020-04-04","Domestic,Unspecified bird","OIE",,
270319,"Influenza - Avian","H5N8 HPAI",46.46515,19.75375,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-04","2020-04-16","2020-04-04","Domestic,Unspecified bird","OIE",,
270318,"Influenza - Avian","H5N8 HPAI",46.53935,19.74915,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-04","2020-04-16","2020-04-04","Domestic,Unspecified bird","OIE",,
270317,"Influenza - Avian","H5N8 HPAI",46.46467,19.76302,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-04","2020-04-16","2020-04-04","Domestic,Unspecified bird","OIE",,
269790,"Influenza - Avian","H5N8 HPAI",46.46467,19.76302,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-03","2020-04-08","2020-04-03","Domestic,Unspecified bird","OIE",,
269789,"Influenza - Avian","H5N8 HPAI",46.46752,19.7517,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-03","2020-04-08","2020-04-03","Domestic,Unspecified bird","OIE",,
269788,"Influenza - Avian","H5N8 HPAI",46.50898,19.63934,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-03","2020-04-08","2020-04-03","Domestic,Unspecified bird","OIE",,
269787,"Influenza - Avian","H5N8 HPAI",46.22671,19.58741,"Kelebia","Hungary","Europe","Kelebia, Hungary, Europe","2020-04-03","2020-04-08","2020-04-03","Domestic,Unspecified bird","OIE",,
269786,"Influenza - Avian","H5N8 HPAI",46.386442,19.775899,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-02","2020-04-08","2020-04-02","Domestic,Unspecified bird","OIE",,
269785,"Influenza - Avian","H5N8 HPAI",46.48031,19.84032,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-04-02","2020-04-08","2020-04-02","Domestic,Unspecified bird","OIE",,
269784,"Influenza - Avian","H5N8 HPAI",46.460857,19.830309,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-02","2020-04-08","2020-04-02","Domestic,Unspecified bird","OIE",,
269783,"Influenza - Avian","H5N8 HPAI",46.5159,19.64387,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-01","2020-04-08","2020-04-01","Domestic,Unspecified bird","OIE",,
269782,"Influenza - Avian","H5N8 HPAI",46.49169,19.68988,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-01","2020-04-08","2020-04-01","Domestic,Unspecified bird","OIE",,
269781,"Influenza - Avian","H5N8 HPAI",46.5253,19.7569,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-04-01","2020-04-08","2020-04-01","Domestic,Unspecified bird","OIE",,
269780,"Influenza - Avian","H5N8 HPAI",46.389629,19.858905,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-01","2020-04-08","2020-04-01","Domestic,Unspecified bird","OIE",,
269779,"Influenza - Avian","H5N8 HPAI",46.41085,19.85558,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-04-01","2020-04-08","2020-04-01","Domestic,Unspecified bird","OIE",,
269778,"Influenza - Avian","H5N8 HPAI",46.46758,19.85086,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-03-31","2020-04-08","2020-03-31","Domestic,Unspecified bird","OIE",,
269777,"Influenza - Avian","H5N8 HPAI",46.520509,19.651656,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2020-03-31","2020-04-08","2020-03-31","Domestic,Unspecified bird","OIE",,
269776,"Influenza - Avian","H5N8 HPAI",46.46758,19.85086,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-03-31","2020-04-08","2020-03-31","Domestic,Unspecified bird","OIE",,
269775,"Influenza - Avian","H5N8 HPAI",46.6014,19.5428,"Bócsa","Hungary","Europe","Bócsa, Hungary, Europe","2020-03-31","2020-04-08","2020-03-31","Domestic,Unspecified bird","OIE",,
269774,"Influenza - Avian","H5N8 HPAI",46.46758,19.85086,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-03-31","2020-04-08","2020-03-31","Domestic,Unspecified bird","OIE",,
269773,"Influenza - Avian","H5N8 HPAI",46.58147,19.770906,"Jászszentlászló","Hungary","Europe","Jászszentlászló, Hungary, Europe","2020-03-31","2020-04-08","2020-03-31","Domestic,Unspecified bird","OIE",,
269772,"Influenza - Avian","H5N8 HPAI",46.477664,19.865549,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269771,"Influenza - Avian","H5N8 HPAI",46.65701,19.77743,"Kiskunfélegyháza","Hungary","Europe","Kiskunfélegyháza, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269770,"Influenza - Avian","H5N8 HPAI",46.450717,19.838612,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269769,"Influenza - Avian","H5N8 HPAI",46.407552,19.858718,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269768,"Influenza - Avian","H5N8 HPAI",46.45798,19.86121,"Kömpöc","Hungary","Europe","Kömpöc, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269767,"Influenza - Avian","H5N8 HPAI",46.41407,19.88379,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269766,"Influenza - Avian","H5N8 HPAI",46.45286,19.79683,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-30","2020-04-08","2020-03-30","Domestic,Unspecified bird","OIE",,
269765,"Influenza - Avian","H5N8 HPAI",46.423333,19.850278,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-29","2020-04-08","2020-03-29","Domestic,Unspecified bird","OIE",,
269764,"Influenza - Avian","H5N8 HPAI",46.411942,19.852744,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-29","2020-04-08","2020-03-29","Domestic,Unspecified bird","OIE",,
269753,"Influenza - Avian","H5N8 HPAI",46.30436,19.77187,"Ruzsa","Hungary","Europe","Ruzsa, Hungary, Europe","2020-04-01","2020-04-08","2020-04-01","Domestic,Unspecified bird","OIE",,
267898,"Influenza - Avian","H5N8 HPAI",46.3424,19.8024,"Üllés","Hungary","Europe","Üllés, Hungary, Europe","2020-03-29","2020-03-31","2020-03-29","Domestic,Duck","EC",,
267897,"Influenza - Avian","H5N8 HPAI",46.5323,19.8675,"Csengele","Hungary","Europe","Csengele, Hungary, Europe","2020-03-29","2020-03-31","2020-03-29","Domestic,Duck","EC",,
267189,"Influenza - Avian","H5N8 HPAI",46.440827,19.846995,"Csólyospálos","Hungary","Europe","Csólyospálos, Hungary, Europe","2020-03-23","2020-03-25","2020-03-23","Domestic,Duck","OIE",,
263825,"Influenza - Avian","H5N8 HPAI",47.68622,17.987319,"Ács","Hungary","Europe","Ács, Hungary, Europe","2020-01-15","2020-01-22","2020-01-15","Domestic,Turkey","OIE",,
263824,"Influenza - Avian","H5N8 HPAI",47.690195,17.995825,"Ács","Hungary","Europe","Ács, Hungary, Europe","2020-01-10","2020-01-22","2020-01-10","Domestic,Turkey","OIE",,
263626,"Influenza - Avian","H5N8 HPAI",47.387114,21.911849,"Létavértes","Hungary","Europe","Létavértes, Hungary, Europe","2020-01-10","2020-01-15","2020-01-10","Domestic,Duck","OIE",,
263564,"Influenza - Avian","H5N8 HPAI",47.687049,17.989846,"Ács","Hungary","Europe","Ács, Hungary, Europe","2020-01-09","2020-01-13","2020-01-09","Domestic,Turkey","OIE",,
289237,"Influenza - Avian","H5N8 HPAI",53.347,-8.243,"Ballinasloe","Ireland","Europe","Ballinasloe, Ireland, Europe","2021-01-29","2021-02-17","2021-01-29","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
289236,"Influenza - Avian","H5N8 HPAI",51.886,-9.003,"The Gearagh","Ireland","Europe","The Gearagh, Ireland, Europe","2021-01-25","2021-02-17","2021-01-25","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
287554,"Influenza - Avian","H5N8 HPAI",55.16811,-7.15719,"Redcastle Pir","Ireland","Europe","Redcastle Pir, Ireland, Europe","2021-01-16","2021-01-27","2021-01-16","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
287553,"Influenza - Avian","H5N8 HPAI",54.03545,-7.38539,"Butlerbridge","Ireland","Europe","Butlerbridge, Ireland, Europe","2021-01-15","2021-01-27","2021-01-15","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
287159,"Influenza - Avian","H5N8 HPAI",51.607,-8.847,"Middle Ring Pier","Ireland","Europe","Middle Ring Pier, Ireland, Europe","2020-12-29","2021-01-22","2020-12-29","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
287158,"Influenza - Avian","H5N8 HPAI",53.857,-6.57,"Silverhill","Ireland","Europe","Silverhill, Ireland, Europe","2020-12-21","2021-01-22","2020-12-21","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
287157,"Influenza - Avian","H5N8 HPAI",53.863,-6.592,"Townparks","Ireland","Europe","Townparks, Ireland, Europe","2020-12-17","2021-01-22","2020-12-17","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
286816,"Influenza - Avian","H5N3 HPAI",53.78812,-6.26689,"Clogherhead","Ireland","Europe","Clogherhead, Ireland, Europe","2021-01-08","2021-01-19","2021-01-08","Wild,Unspecified bird","OIE",,
286815,"Influenza - Avian","H5N8 HPAI",53.807472,-9.117389,"Balla","Ireland","Europe","Balla, Ireland, Europe","2021-01-11","2021-01-19","2021-01-11","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
286341,"Influenza - Avian","H5N8 HPAI",53.347778,-6.259722,"Coldross","Ireland","Europe","Coldross, Ireland, Europe","2020-12-23","2021-01-08","2020-12-23","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
286248,"Influenza - Avian","H5N8 HPAI",54.05,-7.311,"Ballyhaise College","Ireland","Europe","Ballyhaise College, Ireland, Europe","2020-12-21","2021-01-08","2020-12-21","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
285384,"Influenza - Avian","H5N8 HPAI",53,-6.416667,"Kilcoole Beach","Ireland","Europe","Kilcoole Beach, Ireland, Europe","2020-12-15","2020-12-23","2020-12-15","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
285379,"Influenza - Avian","H5N8 HPAI",52.169,-8.242,"Ballyderown","Ireland","Europe","Ballyderown, Ireland, Europe","2020-12-16","2020-12-23","2020-12-16","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
285378,"Influenza - Avian","H5N8 HPAI",54.126,-6.922,"Ballybay Wetlands","Ireland","Europe","Ballybay Wetlands, Ireland, Europe","2020-12-16","2020-12-23","2020-12-16","Wild,Mute Swan:Cygnus olor(Anatidae) / Wild,Cormorant","OIE",,
285377,"Influenza - Avian","H5N8 HPAI",52.169,-8.242,"Ballyderown","Ireland","Europe","Ballyderown, Ireland, Europe","2020-12-15","2020-12-23","2020-12-15","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
284411,"Influenza - Avian","H5N8 HPAI",52.292,-6.503,"Johnstown Castle","Ireland","Europe","Johnstown Castle, Ireland, Europe","2020-12-07","2020-12-13","2020-12-07","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284400,"Influenza - Avian","H5N8 HPAI",51.891,-8.307,"Carrigtohill","Ireland","Europe","Carrigtohill, Ireland, Europe","2020-12-09","2020-12-12","2020-12-09","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
284399,"Influenza - Avian","H5N8 HPAI",54.244,-9.252,"Killala","Ireland","Europe","Killala, Ireland, Europe","2020-12-02","2020-12-12","2020-12-02","Wild,Peregrine falcon","OIE",,
284398,"Influenza - Avian","H5N8 HPAI",52.868,-6.48,"Knockananna","Ireland","Europe","Knockananna, Ireland, Europe","2020-12-09","2020-12-11","2020-12-09","Domestic,Unspecified bird","OIE",,
284280,"Influenza - Avian","H5N8 HPAI",54.247926,-6.970825,"Ballybay","Ireland","Europe","Ballybay, Ireland, Europe","2020-11-13","2020-12-10","2020-11-13","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284274,"Influenza - Avian","H5N8 HPAI",53.351,-6.521,"Celbridge","Ireland","Europe","Celbridge, Ireland, Europe","2020-11-27","2020-12-10","2020-11-27","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284273,"Influenza - Avian","H5N8 HPAI",54.122,-6.955,"Ballybay","Ireland","Europe","Ballybay, Ireland, Europe","2020-11-25","2020-12-10","2020-11-25","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
284272,"Influenza - Avian","H5N8 HPAI",51.868,-8.083,"Midleton","Ireland","Europe","Midleton, Ireland, Europe","2020-11-22","2020-12-10","2020-11-22","Wild,Peregrine falcon","OIE",,
284271,"Influenza - Avian","H5N8 HPAI",54.126,-6.922,"Ballybay","Ireland","Europe","Ballybay, Ireland, Europe","2020-11-13","2020-12-10","2020-11-13","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
