Event ID,Disease,Serotype,lat,lon,Locality,Country,Region,Location,observation_date,report_date,Date,Species,Diagnosis Source,Humans Affected,Human Deaths
227629,Influenza - Avian,H7N9 LPAI,27.85,112.9,Xiangtan,China,Asia,"Xiangtan, China, Asia",2017-04-27,2017-05-05,2017-04-27,,National authorities,1,0
227628,Influenza - Avian,H7N9 LPAI,31.9,102.222,Abba  ,China,Asia,"Abba  , China, Asia",2017-04-26,2017-05-05,2017-04-26,,National authorities,1,0
227627,Influenza - Avian,H7N9 LPAI,32.09,117.449,Hefei,China,Asia,"Hefei, China, Asia",2017-04-20,2017-05-05,2017-04-20,,National authorities,1,0
227626,Influenza - Avian,H7N9 LPAI,30.917,103.73,Chengdu,China,Asia,"Chengdu, China, Asia",2017-04-24,2017-05-05,2017-04-24,,National authorities,1,0
227625,Influenza - Avian,H7N9 LPAI,31.9,102.222,Abba  ,China,Asia,"Abba  , China, Asia",2017-04-20,2017-05-05,2017-04-20,,National authorities,1,1
227624,Influenza - Avian,H7N9 LPAI,31.9,102.222,Abba  ,China,Asia,"Abba  , China, Asia",2017-04-23,2017-05-05,2017-04-23,,National authorities,1,1
227623,Influenza - Avian,H7N9 LPAI,39.014,100.666,Zhangye,China,Asia,"Zhangye, China, Asia",2017-04-17,2017-05-05,2017-04-17,,National authorities,1,0
227622,Influenza - Avian,H7N9 LPAI,30.917,103.73,Chengdu,China,Asia,"Chengdu, China, Asia",2017-04-19,2017-05-05,2017-04-19,,National authorities,1,1
227621,Influenza - Avian,H7N9 LPAI,40.967,117.933,Chengde,China,Asia,"Chengde, China, Asia",2017-04-25,2017-05-05,2017-04-25,,National authorities,1,0
227620,Influenza - Avian,H7N9 LPAI,38.867,115.467,Baoding,China,Asia,"Baoding, China, Asia",2017-04-27,2017-05-05,2017-04-27,,National authorities,1,0
227619,Influenza - Avian,H7N9 LPAI,39.517,116.7,Langfang,China,Asia,"Langfang, China, Asia",2017-04-26,2017-05-05,2017-04-26,,National authorities,1,0
227618,Influenza - Avian,H7N9 LPAI,38.867,115.467,Baoding,China,Asia,"Baoding, China, Asia",2017-04-25,2017-05-05,2017-04-25,,National authorities,1,1
227617,Influenza - Avian,H7N9 LPAI,38.867,115.467,Baoding,China,Asia,"Baoding, China, Asia",2017-04-24,2017-05-05,2017-04-24,,National authorities,1,0
227616,Influenza - Avian,H7N9 LPAI,40.967,117.933,Chengde,China,Asia,"Chengde, China, Asia",2017-04-16,2017-05-05,2017-04-16,,National authorities,1,1
227615,Influenza - Avian,H7N9 LPAI,29.84,106.823,Liangjiang New District,China,Asia,"Liangjiang New District, China, Asia",2017-04-24,2017-05-04,2017-04-24,,National authorities,1,0
227614,Influenza - Avian,H7N9 LPAI,40.221,116.211,Changping,China,Asia,"Changping, China, Asia",2017-04-14,2017-05-05,2017-04-14,,National authorities,1,0
227590,Influenza - Avian,H7N9 HPAI,37.086,114.539,Xingtai,China,Asia,"Xingtai, China, Asia",2017-04-28,2017-05-05,2017-04-28,"Domestic,Chicken",National authorities,0,0
227405,Influenza - Avian,H9N2 LPAI,39.74,116.14,Fangshan District,China,Asia,"Fangshan District, China, Asia",2017-04-28,2017-05-08,2017-04-28,,National authorities,1,0
227191,Influenza - Avian,H7N9 LPAI,23.735164,117.52,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227190,Influenza - Avian,H7N9 LPAI,28.002,115.403,Yichun City,China,Asia,"Yichun City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227189,Influenza - Avian,H7N9 LPAI,32.915,115.871,Fuyang City,China,Asia,"Fuyang City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227188,Influenza - Avian,H7N9 LPAI,33.734,114.867,Zhoukou City,China,Asia,"Zhoukou City, China, Asia",,2017-05-02,2017-05-02,,National authorities,0,0
227187,Influenza - Avian,H7N9 LPAI,26.376,108.082,Qiandongnan Miao and Dong Autonomous Prefecture,China,Asia,"Qiandongnan Miao and Dong Autonomous Prefecture, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227186,Influenza - Avian,H7N9 LPAI,30.833,111.783,Yichang City,China,Asia,"Yichang City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227185,Influenza - Avian,H7N9 LPAI,30.064,113.563,Jingzhou City,China,Asia,"Jingzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227184,Influenza - Avian,H7N9 LPAI,34.29,117.244,Xuzhou,China,Asia,"Xuzhou, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227183,Influenza - Avian,H7N9 LPAI,34.152,117.316,Xuzhou,China,Asia,"Xuzhou, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227182,Influenza - Avian,H7N9 LPAI,40.157,124.42,Dandong City,China,Asia,"Dandong City, China, Asia",,2017-05-02,2017-05-02,,National authorities,0,0
227181,Influenza - Avian,H7N9 LPAI,40.157,124.42,Dandong City,China,Asia,"Dandong City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227180,Influenza - Avian,H7N9 LPAI,30.923,104.338,Deyang City,China,Asia,"Deyang City, China, Asia",,2017-05-02,2017-05-02,,National authorities,0,0
227179,Influenza - Avian,H7N9 LPAI,30.637,105.57,Suining City,China,Asia,"Suining City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227178,Influenza - Avian,H7N9 LPAI,30.54,105.76,Suining City,China,Asia,"Suining City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227177,Influenza - Avian,H7N9 LPAI,30.521,105.565,Suining City,China,Asia,"Suining City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227176,Influenza - Avian,H7N9 LPAI,23.674,116.648,Chaozhou City,China,Asia,"Chaozhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227175,Influenza - Avian,H7N9 LPAI,24.407,116.329,Meizhou City,China,Asia,"Meizhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227174,Influenza - Avian,H7N9 LPAI,23.733,117.518,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227173,Influenza - Avian,H7N9 LPAI,23.696,117.434,Zhangzhou City,China,Asia,"Zhangzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227172,Influenza - Avian,H7N9 LPAI,24.907,118.584,Quanzhou City,China,Asia,"Quanzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227171,Influenza - Avian,H7N9 LPAI,24.891,118.61,Quanzhou City,China,Asia,"Quanzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227170,Influenza - Avian,H7N9 LPAI,24.907,118.608,Quanzhou City,China,Asia,"Quanzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227169,Influenza - Avian,H7N9 LPAI,26.052,117.867,Sanming City,China,Asia,"Sanming City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227168,Influenza - Avian,H7N9 LPAI,24.735,118.65,Quanzhou City,China,Asia,"Quanzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227167,Influenza - Avian,H7N9 LPAI,24.739,118.642,Quanzhou City,China,Asia,"Quanzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227166,Influenza - Avian,H7N9 LPAI,25.532,119.763,Fuzhou City,China,Asia,"Fuzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Chicken",National authorities,0,0
227165,Influenza - Avian,H7N9 LPAI,25.749,112.961,Chenzhou City,China,Asia,"Chenzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Duck",National authorities,0,0
227164,Influenza - Avian,H7N9 LPAI,25.787,113.023,Chenzhou City,China,Asia,"Chenzhou City, China, Asia",,2017-05-02,2017-05-02,"Domestic,Duck / Domestic,Chicken",National authorities,0,0
227163,Influenza - Avian,H7N9 LPAI,43.616667,122.266667,LBM in Horqin district,China,Asia,"LBM in Horqin district, China, Asia",2017-05-03,2017-05-04,2017-05-03,"Domestic,Unspecified bird",National authorities,0,0
227147,Influenza - Avian,H7N9 LPAI,34.31,108.680556,Xianyang,China,Asia,"Xianyang, China, Asia",2017-04-18,2017-05-03,2017-04-18,,National authorities,1,1
227146,Influenza - Avian,H7N9 LPAI,30.62,114.1458,Wuhan,China,Asia,"Wuhan, China, Asia",2017-04-21,2017-05-02,2017-04-21,,National authorities,1,1
227145,Influenza - Avian,H7N9 LPAI,30.92,103.73,Chengdu,China,Asia,"Chengdu, China, Asia",2017-04-20,2017-05-01,2017-04-20,,National authorities,1,1
227144,Influenza - Avian,H7N9 LPAI,30.36,107.361,Dianjiang County,China,Asia,"Dianjiang County, China, Asia",2017-04-25,2017-05-02,2017-04-25,,National authorities,1,0
227143,Influenza - Avian,H7N9 LPAI,34.26,117.21,Xuzhou,China,Asia,"Xuzhou, China, Asia",2017-04-18,2017-05-02,2017-04-18,,National authorities,1,1
227142,Influenza - Avian,H7N9 LPAI,30.66,104.065,Chengdu,China,Asia,"Chengdu, China, Asia",2017-04-07,2017-04-28,2017-04-07,,National authorities,1,1
227141,Influenza - Avian,H7N9 LPAI,31.9,102.222,Abba (Ngawa Tibetan and Qiang Autonomous Prefecture),China,Asia,"Abba (Ngawa Tibetan and Qiang Autonomous Prefecture), China, Asia",2017-04-15,2017-04-28,2017-04-15,,National authorities,1,0
227140,Influenza - Avian,H7N9 LPAI,22.55,114.13,Shenzhen,China,Asia,"Shenzhen, China, Asia",2017-04-23,2017-04-28,2017-04-23,,National authorities,1,0
227139,Influenza - Avian,H7N9 LPAI,24.31,116.1,Meizhou,China,Asia,"Meizhou, China, Asia",2017-04-14,2017-04-28,2017-04-14,,National authorities,1,0
227138,Influenza - Avian,H7N9 LPAI,25.24,118.146,Quanzhou,China,Asia,"Quanzhou, China, Asia",2017-04-18,2017-04-28,2017-04-18,,National authorities,1,0
227137,Influenza - Avian,H7N9 LPAI,33.63,114.633,Zhoukou,China,Asia,"Zhoukou, China, Asia",2017-04-13,2017-04-28,2017-04-13,,National authorities,1,0
227136,Influenza - Avian,H7N9 LPAI,36.72,119.1,Weifang,China,Asia,"Weifang, China, Asia",2017-04-21,2017-04-28,2017-04-21,,National authorities,1,0
227135,Influenza - Avian,H7N9 LPAI,33.23,116.062,Beijing,China,Asia,"Beijing, China, Asia",2017-04-15,2017-04-28,2017-04-15,,National authorities,1,0
227134,Influenza - Avian,H7N9 LPAI,33.23,116.062,Beijing,China,Asia,"Beijing, China, Asia",2017-04-08,2017-04-28,2017-04-08,,National authorities,1,0
227133,Influenza - Avian,H7N9 LPAI,36.72,119.1,Weifang,China,Asia,"Weifang, China, Asia",2017-04-11,2017-04-28,2017-04-11,,National authorities,1,0
227132,Influenza - Avian,H7N9 LPAI,31.3,120.586,Suzhou,China,Asia,"Suzhou, China, Asia",2017-04-06,2017-04-28,2017-04-06,,National authorities,1,1
227131,Influenza - Avian,H7N9 LPAI,26.22,111.617,Yongzhou,China,Asia,"Yongzhou, China, Asia",2017-04-08,2017-04-28,2017-04-08,,National authorities,1,1
227005,Influenza - Avian,H7N9 LPAI,39.833333,97.566667,Jiuquan - Guazhou,China,Asia,"Jiuquan - Guazhou, China, Asia",,2017-04-15,2017-04-15,,National authorities,0,0
227004,Influenza - Avian,H7N9 LPAI,39.833333,97.566667,Jiuquan - Yumen,China,Asia,"Jiuquan - Yumen, China, Asia",,2017-04-15,2017-04-15,,National authorities,0,0
227003,Influenza - Avian,H7N9 LPAI,39.741,98.5034,Jiuquan - Suzhou,China,Asia,"Jiuquan - Suzhou, China, Asia",,2017-04-15,2017-04-15,,National authorities,0,0
227002,Influenza - Avian,H7N9 LPAI,38.933333,100.45,Zhangye City,China,Asia,"Zhangye City, China, Asia",2017-04-16,2017-04-16,2017-04-16,,National authorities,0,0
227001,Influenza - Avian,H7N9 LPAI,39.373818,99.81471,Zhangye City,China,Asia,"Zhangye City, China, Asia",2017-04-13,2017-04-13,2017-04-13,,National authorities,0,0
227000,Influenza - Avian,H7N9 LPAI,38.776536,101.088135,Zhangye City,China,Asia,"Zhangye City, China, Asia",2017-04-13,2017-04-13,2017-04-13,,National authorities,0,0
226999,Influenza - Avian,H7N9 LPAI,38.93338,100.428127,Zhangye City,China,Asia,"Zhangye City, China, Asia",2017-04-13,2017-04-13,2017-04-13,,National authorities,0,0
226998,Influenza - Avian,H7N9 LPAI,21.878899,111.935099,Yangjiang city - Jiangcheng District,China,Asia,"Yangjiang city - Jiangcheng District, China, Asia",2017-04-17,2017-04-17,2017-04-17,,National authorities,0,0
226996,Influenza - Avian,H7N9 LPAI,21.759688,111.903448,Yangjiang city,China,Asia,"Yangjiang city, China, Asia",2017-04-17,2017-04-17,2017-04-17,,National authorities,0,0
226995,Influenza - Avian,H7N9 HPAI,25.06153,116.421318,Longyan city,China,Asia,"Longyan city, China, Asia",2017-03-30,2017-03-30,2017-03-30,"Domestic,Chicken",National authorities,0,0
226994,Influenza - Avian,H7N9 HPAI,25.2,110.35,Guilin city,China,Asia,"Guilin city, China, Asia",2017-03-17,2017-03-17,2017-03-17,"Domestic,Chicken",National authorities,0,0
226993,Influenza - Avian,H7N9 HPAI,25.7966,113.0334,Chenzhou city,China,Asia,"Chenzhou city, China, Asia",2017-02-23,2017-03-05,2017-02-23,"Domestic,Chicken",National authorities,0,0
226992,Influenza - Avian,H7N9 HPAI,25.7966,113.0334,Chenzhou city,China,Asia,"Chenzhou city, China, Asia",2017-03-05,2017-03-05,2017-03-05,"Domestic,Chicken",National authorities,0,0
226991,Influenza - Avian,H7N9 HPAI,25.7966,113.0334,Chenzhou city,China,Asia,"Chenzhou city, China, Asia",2017-03-05,2017-03-05,2017-03-05,,National authorities,0,0
226990,Influenza - Avian,H7N9 HPAI,25.587,112.369,Chenzhou city,China,Asia,"Chenzhou city, China, Asia",2017-02-23,2017-03-02,2017-02-23,"Domestic,Chicken",National authorities,0,0
226989,Influenza - Avian,H7N9 HPAI,24.2225,116.125,Meizhou city,China,Asia,"Meizhou city, China, Asia",2017-03-02,2017-03-10,2017-03-02,"Domestic,Chicken",National authorities,0,0
226988,Influenza - Avian,H7N9 HPAI,22.622778,113.291667,Zhongshan city,China,Asia,"Zhongshan city, China, Asia",2017-03-10,2017-03-10,2017-03-10,"Domestic,Chicken",National authorities,0,0
226987,Influenza - Avian,H7N9 HPAI,23.083989,113.317314,Guangzhou,China,Asia,"Guangzhou, China, Asia",2017-03-02,2017-03-10,2017-03-02,"Domestic,Chicken",National authorities,0,0
226986,Influenza - Avian,H7N9 HPAI,22.8,113.52,"Guangzhou, Nansha District",China,Asia,"Guangzhou, Nansha District, China, Asia",2017-03-02,2017-03-10,2017-03-02,"Domestic,Chicken",National authorities,0,0
226985,Influenza - Avian,H7N9 LPAI,38.776536,101.088135,Zhangye City,China,Asia,"Zhangye City, China, Asia",,2017-04-15,2017-04-15,,National authorities,0,0
226984,Influenza - Avian,H7N9 LPAI,38.93338,100.428127,Zhangye City,China,Asia,"Zhangye City, China, Asia",,2017-04-15,2017-04-15,,National authorities,0,0
226912,Influenza - Avian,H7N9 LPAI,29.6178,106.576,Jiangbei District,China,Asia,"Jiangbei District, China, Asia",2017-04-20,2017-04-26,2017-04-20,,National authorities,1,0
226911,Influenza - Avian,H7N9 LPAI,40.520545,95.782306,Jiuquan,China,Asia,"Jiuquan, China, Asia",2017-04-11,2017-04-26,2017-04-11,,National authorities,1,0
226910,Influenza - Avian,H7N9 LPAI,30.991,103.943,Chengdu - Pengzhou,China,Asia,"Chengdu - Pengzhou, China, Asia",2017-04-15,2017-04-24,2017-04-15,,National authorities,1,0
226909,Influenza - Avian,H7N9 LPAI,30.991,103.943,Chengdu - Pengzhou,China,Asia,"Chengdu - Pengzhou, China, Asia",2017-04-14,2017-04-24,2017-04-14,,National authorities,1,0
226908,Influenza - Avian,H7N9 LPAI,30.991,103.943,Chengdu - Pengzhou,China,Asia,"Chengdu - Pengzhou, China, Asia",2017-04-18,2017-04-24,2017-04-18,,National authorities,1,0
226907,Influenza - Avian,H7N9 LPAI,30.658611,104.064722,Chengdu,China,Asia,"Chengdu, China, Asia",2017-04-15,2017-04-21,2017-04-15,,National authorities,1,0
226906,Influenza - Avian,H7N9 LPAI,39.014444,100.665833,Zhangye,China,Asia,"Zhangye, China, Asia",2017-04-13,2017-04-21,2017-04-13,,National authorities,1,0
226905,Influenza - Avian,H7N9 LPAI,41.733333,125.933333,Tonghua,China,Asia,"Tonghua, China, Asia",2017-04-14,2017-04-22,2017-04-14,,National authorities,1,0
226904,Influenza - Avian,H7N9 LPAI,29.866667,121.55,Ningbo,China,Asia,"Ningbo, China, Asia",2017-04-10,2017-04-21,2017-04-10,,National authorities,1,0
226903,Influenza - Avian,H7N9 LPAI,29.866667,121.55,Ningbo,China,Asia,"Ningbo, China, Asia",2017-04-11,2017-04-21,2017-04-11,,National authorities,1,0
226902,Influenza - Avian,H7N9 LPAI,27.30395,115.48243,Jiangxi Sheng,China,Asia,"Jiangxi Sheng, China, Asia",2017-03-31,2017-04-21,2017-03-31,,National authorities,1,1
226901,Influenza - Avian,H7N9 LPAI,37.2,122.05,Weihai,China,Asia,"Weihai, China, Asia",2017-04-14,2017-04-21,2017-04-14,,National authorities,1,0
226900,Influenza - Avian,H7N9 LPAI,40.966667,117.933333,Chengde,China,Asia,"Chengde, China, Asia",2017-04-05,2017-04-21,2017-04-05,,National authorities,1,1
226899,Influenza - Avian,H7N9 LPAI,40.966667,117.933333,Chengde,China,Asia,"Chengde, China, Asia",2017-04-09,2017-04-21,2017-04-09,,National authorities,1,0
226898,Influenza - Avian,H7N9 LPAI,40.966667,117.933333,Chengde,China,Asia,"Chengde, China, Asia",2017-04-10,2017-04-21,2017-04-10,,National authorities,1,1
226897,Influenza - Avian,H7N9 LPAI,39.516667,116.7,Langfang,China,Asia,"Langfang, China, Asia",2017-04-09,2017-04-18,2017-04-09,,National authorities,1,1
226896,Influenza - Avian,H7N9 LPAI,42.744,123.351,Shenyang,China,Asia,"Shenyang, China, Asia",2017-04-07,2017-04-20,2017-04-07,,National authorities,1,0
226895,Influenza - Avian,H7N9 LPAI,39.916667,116.383333,Shunyi District,China,Asia,"Shunyi District, China, Asia",2017-04-05,2017-04-20,2017-04-05,,National authorities,1,0
226894,Influenza - Avian,H7N9 LPAI,39.916667,116.383333,Changping District,China,Asia,"Changping District, China, Asia",2017-04-08,2017-04-20,2017-04-08,,National authorities,1,0
226893,Influenza - Avian,H7N9 LPAI,22.816667,108.316667,Nanning,China,Asia,"Nanning, China, Asia",2017-04-15,2017-04-21,2017-04-15,,National authorities,1,0
226892,Influenza - Avian,H7N9 LPAI,29.366667,113.1,Yueyang,China,Asia,"Yueyang, China, Asia",2017-04-15,2017-04-21,2017-04-15,,National authorities,1,0
226891,Influenza - Avian,H7N9 LPAI,29.366667,113.1,Yueyang,China,Asia,"Yueyang, China, Asia",2017-04-07,2017-04-21,2017-04-07,,National authorities,1,0
226890,Influenza - Avian,H7N9 LPAI,26.216667,111.616667,Yongzhou,China,Asia,"Yongzhou, China, Asia",2017-04-12,2017-04-21,2017-04-12,,National authorities,1,0
226889,Influenza - Avian,H7N9 LPAI,28.1155,112.9677,Changsha,China,Asia,"Changsha, China, Asia",2017-03-22,2017-04-21,2017-03-22,,National authorities,1,1
226888,Influenza - Avian,H7N9 LPAI,29.366667,113.1,Yueyang,China,Asia,"Yueyang, China, Asia",2017-04-08,2017-04-21,2017-04-08,,National authorities,1,0
226887,Influenza - Avian,H7N9 LPAI,30.523008,105.570468,Suining,China,Asia,"Suining, China, Asia",2017-04-13,2017-04-19,2017-04-13,,National authorities,1,0
226886,Influenza - Avian,H7N9 LPAI,30.98669,103.96115,Chengdu - Pengzhou,China,Asia,"Chengdu - Pengzhou, China, Asia",2017-04-08,2017-04-19,2017-04-08,,National authorities,1,0
226885,Influenza - Avian,H7N9 LPAI,33.58,116.47,Huaibei,China,Asia,"Huaibei, China, Asia",2017-04-07,2017-04-17,2017-04-07,,National authorities,1,1
226884,Influenza - Avian,H7N9 LPAI,36.716667,119.1,Weifang,China,Asia,"Weifang, China, Asia",2017-04-08,2017-04-15,2017-04-08,,National authorities,1,1
226883,Influenza - Avian,H7N9 LPAI,35.873056,120.040556,Qingdao,China,Asia,"Qingdao, China, Asia",,2017-04-15,2017-04-15,,National authorities,1,0
226882,Influenza - Avian,H7N9 LPAI,38.659791,116.740651,Dacheng,China,Asia,"Dacheng, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226881,Influenza - Avian,H7N9 LPAI,39.91,116.656389,Tongzhou District,China,Asia,"Tongzhou District, China, Asia",2017-04-13,2017-04-20,2017-04-13,,National authorities,1,1
226880,Influenza - Avian,H7N9 LPAI,39.73269,116.33981,Daxing District,China,Asia,"Daxing District, China, Asia",2017-04-10,2017-04-18,2017-04-10,,National authorities,1,0
226879,Influenza - Avian,H7N9 LPAI,39.916667,116.383333,Beijing Shi,China,Asia,"Beijing Shi, China, Asia",2017-04-08,2017-04-18,2017-04-08,,National authorities,1,0
226878,Influenza - Avian,H7N9 LPAI,39.916667,116.383333,Beijing Shi,China,Asia,"Beijing Shi, China, Asia",2017-04-07,2017-04-18,2017-04-07,,National authorities,1,0
226877,Influenza - Avian,H7N9 LPAI,39.916667,116.383333,Beijing Shi,China,Asia,"Beijing Shi, China, Asia",2017-03-31,2017-04-18,2017-03-31,,National authorities,1,0
226771,Influenza - Avian,H7N9 LPAI,27.303952,115.482428,Jiangxi Sheng,China,Asia,"Jiangxi Sheng, China, Asia",2017-03-13,2017-04-20,2017-03-13,,National authorities,1,0
226654,Influenza - Avian,H9N2 LPAI,37.694965,102.903173,Gansu Sheng,China,Asia,"Gansu Sheng, China, Asia",2017-02-06,2017-04-20,2017-02-06,,National authorities,1,0
226360,Influenza - Avian,H7N9 LPAI,25.041222,116.522951,"Gaosongnian Sangetang Shop, shopping street",China,Asia,"Gaosongnian Sangetang Shop, shopping street, China, Asia",,2017-03-30,2017-03-30,"Domestic,Chicken",National authorities,0,0
226345,Influenza - Avian,H7N9 LPAI,25.772469,111.887685,Yongzhou,China,Asia,"Yongzhou, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226344,Influenza - Avian,H7N9 LPAI,39.374,99.815,"Gaosongnian Sangetang Shop, shopping street [] ",China,Asia,"Gaosongnian Sangetang Shop, shopping street [] , China, Asia",,2017-04-13,2017-04-13,,National authorities,0,0
226343,Influenza - Avian,H7N9 LPAI,21.476,109.123,"Gusheng Market, Beihai city location",China,Asia,"Gusheng Market, Beihai city location, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
226342,Influenza - Avian,H7N9 LPAI,21.443,109.131,Nanjing road bianmin market - Exact Location,China,Asia,"Nanjing road bianmin market - Exact Location, China, Asia",,2017-03-31,2017-03-31,,National authorities,0,0
226341,Influenza - Avian,H7N9 LPAI,30.86,105.38,Suining,China,Asia,"Suining, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226340,Influenza - Avian,H7N9 LPAI,33.76,113.19,"Xinhua District, Pingdingshan City ",China,Asia,"Xinhua District, Pingdingshan City , China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226339,Influenza - Avian,H7N9 LPAI,40.45,115.96,Yanqing,China,Asia,"Yanqing, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226338,Influenza - Avian,H7N9 LPAI,29.083,119.65,Jinhua,China,Asia,"Jinhua, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226337,Influenza - Avian,H7N9 LPAI,33.49,112.42,"Nanzhao Count, Nanyang City",China,Asia,"Nanzhao Count, Nanyang City, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226336,Influenza - Avian,H7N9 LPAI,30.13,104.72,Ziyang,China,Asia,"Ziyang, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226335,Influenza - Avian,H7N9 LPAI,30.86,105.38,Suining,China,Asia,"Suining, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226334,Influenza - Avian,H7N9 LPAI,36.36,120.3,Qingdao City,China,Asia,"Qingdao City, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,1
226333,Influenza - Avian,H7N9 LPAI,37.517,122.117,Weihai,China,Asia,"Weihai, China, Asia",,2017-04-11,2017-04-11,,National authorities,1,1
226332,Influenza - Avian,H7N9 LPAI,32.9,115.817,Fuyang,China,Asia,"Fuyang, China, Asia",,2017-04-10,2017-04-10,,National authorities,1,0
226331,Influenza - Avian,H7N9 LPAI,32.391,118.825,Nanjing,China,Asia,"Nanjing, China, Asia",2017-04-01,2017-04-07,2017-04-01,,National authorities,1,0
226329,Influenza - Avian,H7N9 LPAI,39.38,117.04,"Wuqing District, Tianjin City",China,Asia,"Wuqing District, Tianjin City, China, Asia",,2017-04-14,2017-04-14,,National authorities,1,0
226328,Influenza - Avian,H7N9 LPAI,30.134172,91.355685,Lhasa,China,Asia,"Lhasa, China, Asia",2017-04-03,2017-04-12,2017-04-03,,National authorities,1,0
226327,Influenza - Avian,H7N9 LPAI,30.134172,91.355685,Lhasa,China,Asia,"Lhasa, China, Asia",2017-03-27,2017-04-12,2017-03-27,,National authorities,1,0
226204,Influenza - Avian,H7N9 LPAI,26,107.8,Qiannan,China,Asia,"Qiannan, China, Asia",2017-04-01,2017-04-07,2017-04-01,,National authorities,1,0
226203,Influenza - Avian,H7N9 LPAI,26.067886,119.297791,Fuzhou,China,Asia,"Fuzhou, China, Asia",2017-03-25,2017-04-07,2017-03-25,,National authorities,1,1
226202,Influenza - Avian,H7N9 LPAI,32.033333,120.866667,Nantong,China,Asia,"Nantong, China, Asia",2017-03-27,2017-04-07,2017-03-27,,National authorities,1,0
226201,Influenza - Avian,H7N9 LPAI,25.7966,113.0334,Chenzhou,China,Asia,"Chenzhou, China, Asia",2017-04-04,2017-04-07,2017-04-04,,National authorities,1,0
226200,Influenza - Avian,H7N9 LPAI,27.737,111.308,Loudi,China,Asia,"Loudi, China, Asia",2017-03-25,2017-04-07,2017-03-25,,National authorities,1,0
226199,Influenza - Avian,H7N9 LPAI,40.3,116.62,Huairou,China,Asia,"Huairou, China, Asia",2017-04-01,2017-04-07,2017-04-01,,National authorities,1,0
226198,Influenza - Avian,H7N9 LPAI,40.45,115.96,Yanqing,China,Asia,"Yanqing, China, Asia",2017-04-01,2017-04-07,2017-04-01,,National authorities,1,0
226197,Influenza - Avian,H7N9 LPAI,40.2669,116.59384,Beijing Shi,China,Asia,"Beijing Shi, China, Asia",2017-03-22,2017-04-07,2017-03-22,,National authorities,1,0
226196,Influenza - Avian,H7N9 LPAI,30,120.583333,Shaoxing,China,Asia,"Shaoxing, China, Asia",2017-03-27,2017-04-07,2017-03-27,,National authorities,1,0
226123,Influenza - Avian,H7N9 LPAI,30.09,105.33,Anyue County,China,Asia,"Anyue County, China, Asia",,2017-04-08,2017-04-08,,National authorities,1,0
226122,Influenza - Avian,H7N9 LPAI,33.767996,112.827879,Pingdingshan,China,Asia,"Pingdingshan, China, Asia",2017-03-14,2017-04-07,2017-03-14,,National authorities,1,0
